feature,time,data
2016/5/24 22:15,1335,0
2016/5/24 22:30,1350,0
2016/5/24 22:45,1365,0
2016/5/24 23:00,1380,0
2016/5/24 23:15,1395,0
2016/5/24 23:30,1410,0
2016/5/24 23:45,1425,0
2016/5/25 0:00,0,0
2016/5/25 0:15,15,0
2016/5/25 0:30,30,0
2016/5/25 0:45,45,0
2016/5/25 1:00,60,0
2016/5/25 1:15,75,0
2016/5/25 1:30,90,0
2016/5/25 1:45,105,0
2016/5/25 2:00,120,0
2016/5/25 2:15,135,0
2016/5/25 2:30,150,0
2016/5/25 2:45,165,0
2016/5/25 3:00,180,0
2016/5/25 3:15,195,0
2016/5/25 3:30,210,0
2016/5/25 3:45,225,0
2016/5/25 4:00,240,0
2016/5/25 4:15,255,0
2016/5/25 4:30,270,0
2016/5/25 4:45,285,0
2016/5/25 5:00,300,0
2016/5/25 5:15,315,0
2016/5/25 5:30,330,0
2016/5/25 5:45,345,0
2016/5/25 6:00,360,0
2016/5/25 6:15,375,0
2016/5/25 6:30,390,0
2016/5/25 6:45,405,0
2016/5/25 7:00,420,0
2016/5/25 7:15,435,0
2016/5/25 7:30,450,0
2016/5/25 7:45,465,0
2016/5/25 8:00,480,0
2016/5/25 8:15,495,0
2016/5/25 8:30,510,48
2016/5/25 8:45,525,48
2016/5/25 9:00,540,48
2016/5/25 9:15,555,48
2016/5/25 9:30,570,48
2016/5/25 9:45,585,48
2016/5/25 10:00,600,48
2016/5/25 10:15,615,48
2016/5/25 10:30,630,48
2016/5/25 10:45,645,48
2016/5/25 11:00,660,48
2016/5/25 11:15,675,48
2016/5/25 11:30,690,48
2016/5/25 11:45,705,48
2016/5/25 12:00,720,48
2016/5/25 12:15,735,48
2016/5/25 12:30,750,48
2016/5/25 12:45,765,48
2016/5/25 13:00,780,48
2016/5/25 13:15,795,48
2016/5/25 13:30,810,48
2016/5/25 13:45,825,48
2016/5/25 14:00,840,48
2016/5/25 14:15,855,48
2016/5/25 14:30,870,48
2016/5/25 14:45,885,48
2016/5/25 15:00,900,48
2016/5/25 15:15,915,48
2016/5/25 15:30,930,48
2016/5/25 15:45,945,48
2016/5/25 16:00,960,48
2016/5/25 16:15,975,48
2016/5/25 16:30,990,48
2016/5/25 16:45,1005,48
2016/5/25 17:00,1020,48
2016/5/25 17:15,1035,48
2016/5/25 17:30,1050,48
2016/5/25 17:45,1065,48
2016/5/25 18:00,1080,48
2016/5/25 18:15,1095,48
2016/5/25 18:30,1110,48
2016/5/25 18:45,1125,48
2016/5/25 19:00,1140,48
2016/5/25 19:15,1155,48
2016/5/25 19:30,1170,48
2016/5/25 19:45,1185,48
2016/5/25 20:00,1200,0
2016/5/25 20:15,1215,0
2016/5/25 20:30,1230,0
2016/5/25 20:45,1245,0
2016/5/25 21:00,1260,0
2016/5/25 21:15,1275,0
2016/5/25 21:30,1290,0
2016/5/25 21:45,1305,0
2016/5/25 22:00,1320,0
2016/5/25 22:15,1335,0
2016/5/25 22:30,1350,0
2016/5/25 22:45,1365,0
2016/5/25 23:00,1380,0
2016/5/25 23:15,1395,0
2016/5/25 23:30,1410,0
2016/5/25 23:45,1425,0
2016/5/26 0:00,0,0
2016/5/26 0:15,15,0
2016/5/26 0:30,30,0
2016/5/26 0:45,45,0
2016/5/26 1:00,60,0
2016/5/26 1:15,75,0
2016/5/26 1:30,90,0
2016/5/26 1:45,105,0
2016/5/26 2:00,120,0
2016/5/26 2:15,135,0
2016/5/26 2:30,150,0
2016/5/26 2:45,165,0
2016/5/26 3:00,180,0
2016/5/26 3:15,195,0
2016/5/26 3:30,210,0
2016/5/26 3:45,225,0
2016/5/26 4:00,240,0
2016/5/26 4:15,255,0
2016/5/26 4:30,270,0
2016/5/26 4:45,285,0
2016/5/26 5:00,300,0
2016/5/26 5:15,315,0
2016/5/26 5:30,330,0
2016/5/26 5:45,345,0
2016/5/26 6:00,360,0
2016/5/26 6:15,375,0
2016/5/26 6:30,390,0
2016/5/26 6:45,405,0
2016/5/26 7:00,420,0
2016/5/26 7:15,435,0
2016/5/26 7:30,450,0
2016/5/26 7:45,465,0
2016/5/26 8:00,480,0
2016/5/26 8:15,495,0
2016/5/26 8:30,510,33
2016/5/26 8:45,525,33
2016/5/26 9:00,540,33
2016/5/26 9:15,555,33
2016/5/26 9:30,570,33
2016/5/26 9:45,585,33
2016/5/26 10:00,600,33
2016/5/26 10:15,615,33
2016/5/26 10:30,630,33
2016/5/26 10:45,645,33
2016/5/26 11:00,660,33
2016/5/26 11:15,675,33
2016/5/26 11:30,690,33
2016/5/26 11:45,705,33
2016/5/26 12:00,720,33
2016/5/26 12:15,735,33
2016/5/26 12:30,750,33
2016/5/26 12:45,765,33
2016/5/26 13:00,780,33
2016/5/26 13:15,795,33
2016/5/26 13:30,810,33
2016/5/26 13:45,825,33
2016/5/26 14:00,840,33
2016/5/26 14:15,855,33
2016/5/26 14:30,870,33
2016/5/26 14:45,885,33
2016/5/26 15:00,900,33
2016/5/26 15:15,915,33
2016/5/26 15:30,930,33
2016/5/26 15:45,945,33
2016/5/26 16:00,960,33
2016/5/26 16:15,975,33
2016/5/26 16:30,990,33
2016/5/26 16:45,1005,33
2016/5/26 17:00,1020,33
2016/5/26 17:15,1035,33
2016/5/26 17:30,1050,33
2016/5/26 17:45,1065,33
2016/5/26 18:00,1080,33
2016/5/26 18:15,1095,33
2016/5/26 18:30,1110,33
2016/5/26 18:45,1125,33
2016/5/26 19:00,1140,33
2016/5/26 19:15,1155,33
2016/5/26 19:30,1170,33
2016/5/26 19:45,1185,33
2016/5/26 20:00,1200,0
2016/5/26 20:15,1215,0
2016/5/26 20:30,1230,0
2016/5/26 20:45,1245,0
2016/5/26 21:00,1260,0
2016/5/26 21:15,1275,0
2016/5/26 21:30,1290,0
2016/5/26 21:45,1305,0
2016/5/26 22:00,1320,0
2016/5/26 22:15,1335,0
2016/5/26 22:30,1350,0
2016/5/26 22:45,1365,0
2016/5/26 23:00,1380,0
2016/5/26 23:15,1395,0
2016/5/26 23:30,1410,0
2016/5/26 23:45,1425,0
2016/5/27 0:00,0,0
2016/5/27 0:15,15,0
2016/5/27 0:30,30,0
2016/5/27 0:45,45,0
2016/5/27 1:00,60,0
2016/5/27 1:15,75,0
2016/5/27 1:30,90,0
2016/5/27 1:45,105,0
2016/5/27 2:00,120,0
2016/5/27 2:15,135,0
2016/5/27 2:30,150,0
2016/5/27 2:45,165,0
2016/5/27 3:00,180,0
2016/5/27 3:15,195,0
2016/5/27 3:30,210,0
2016/5/27 3:45,225,0
2016/5/27 4:00,240,0
2016/5/27 4:15,255,0
2016/5/27 4:30,270,0
2016/5/27 4:45,285,0
2016/5/27 5:00,300,0
2016/5/27 5:15,315,0
2016/5/27 5:30,330,0
2016/5/27 5:45,345,0
2016/5/27 6:00,360,0
2016/5/27 6:15,375,0
2016/5/27 6:30,390,0
2016/5/27 6:45,405,0
2016/5/27 7:00,420,0
2016/5/27 7:15,435,0
2016/5/27 7:30,450,0
2016/5/27 7:45,465,0
2016/5/27 8:00,480,0
2016/5/27 8:15,495,0
2016/5/27 8:30,510,48
2016/5/27 8:45,525,48
2016/5/27 9:00,540,48
2016/5/27 9:15,555,48
2016/5/27 9:30,570,48
2016/5/27 9:45,585,81
2016/5/27 10:00,600,81
2016/5/27 10:15,615,33
2016/5/27 10:30,630,33
2016/5/27 10:45,645,33
2016/5/27 11:00,660,33
2016/5/27 11:15,675,33
2016/5/27 11:30,690,33
2016/5/27 11:45,705,33
2016/5/27 12:00,720,33
2016/5/27 12:15,735,33
2016/5/27 12:30,750,33
2016/5/27 12:45,765,33
2016/5/27 13:00,780,33
2016/5/27 13:15,795,33
2016/5/27 13:30,810,33
2016/5/27 13:45,825,33
2016/5/27 14:00,840,33
2016/5/27 14:15,855,33
2016/5/27 14:30,870,33
2016/5/27 14:45,885,33
2016/5/27 15:00,900,33
2016/5/27 15:15,915,33
2016/5/27 15:30,930,33
2016/5/27 15:45,945,33
2016/5/27 16:00,960,33
2016/5/27 16:15,975,33
2016/5/27 16:30,990,33
2016/5/27 16:45,1005,33
2016/5/27 17:00,1020,33
2016/5/27 17:15,1035,33
2016/5/27 17:30,1050,33
2016/5/27 17:45,1065,33
2016/5/27 18:00,1080,33
2016/5/27 18:15,1095,33
2016/5/27 18:30,1110,33
2016/5/27 18:45,1125,33
2016/5/27 19:00,1140,33
2016/5/27 19:15,1155,33
2016/5/27 19:30,1170,33
2016/5/27 19:45,1185,33
2016/5/27 20:00,1200,0
2016/5/27 20:15,1215,0
2016/5/27 20:30,1230,0
2016/5/27 20:45,1245,0
2016/5/27 21:00,1260,0
2016/5/27 21:15,1275,0
2016/5/27 21:30,1290,0
2016/5/27 21:45,1305,0
2016/5/27 22:00,1320,0
2016/5/27 22:15,1335,0
2016/5/27 22:30,1350,0
2016/5/27 22:45,1365,0
2016/5/27 23:00,1380,0
2016/5/27 23:15,1395,0
2016/5/27 23:30,1410,0
2016/5/27 23:45,1425,0
2016/5/28 0:00,0,0
2016/5/28 0:15,15,0
2016/5/28 0:30,30,0
2016/5/28 0:45,45,0
2016/5/28 1:00,60,0
2016/5/28 1:15,75,0
2016/5/28 1:30,90,0
2016/5/28 1:45,105,0
2016/5/28 2:00,120,0
2016/5/28 2:15,135,0
2016/5/28 2:30,150,0
2016/5/28 2:45,165,0
2016/5/28 3:00,180,0
2016/5/28 3:15,195,0
2016/5/28 3:30,210,0
2016/5/28 3:45,225,0
2016/5/28 4:00,240,0
2016/5/28 4:15,255,0
2016/5/28 4:30,270,0
2016/5/28 4:45,285,0
2016/5/28 5:00,300,0
2016/5/28 5:15,315,0
2016/5/28 5:30,330,0
2016/5/28 5:45,345,0
2016/5/28 6:00,360,0
2016/5/28 6:15,375,0
2016/5/28 6:30,390,0
2016/5/28 6:45,405,0
2016/5/28 7:00,420,0
2016/5/28 7:15,435,0
2016/5/28 7:30,450,0
2016/5/28 7:45,465,0
2016/5/28 8:00,480,0
2016/5/28 8:15,495,0
2016/5/28 8:30,510,48
2016/5/28 8:45,525,48
2016/5/28 9:00,540,48
2016/5/28 9:15,555,48
2016/5/28 9:30,570,48
2016/5/28 9:45,585,48
2016/5/28 10:00,600,48
2016/5/28 10:15,615,48
2016/5/28 10:30,630,48
2016/5/28 10:45,645,48
2016/5/28 11:00,660,48
2016/5/28 11:15,675,48
2016/5/28 11:30,690,48
2016/5/28 11:45,705,48
2016/5/28 12:00,720,48
2016/5/28 12:15,735,48
2016/5/28 12:30,750,48
2016/5/28 12:45,765,48
2016/5/28 13:00,780,48
2016/5/28 13:15,795,48
2016/5/28 13:30,810,48
2016/5/28 13:45,825,48
2016/5/28 14:00,840,48
2016/5/28 14:15,855,48
2016/5/28 14:30,870,48
2016/5/28 14:45,885,48
2016/5/28 15:00,900,48
2016/5/28 15:15,915,48
2016/5/28 15:30,930,48
2016/5/28 15:45,945,48
2016/5/28 16:00,960,48
2016/5/28 16:15,975,48
2016/5/28 16:30,990,48
2016/5/28 16:45,1005,48
2016/5/28 17:00,1020,48
2016/5/28 17:15,1035,48
2016/5/28 17:30,1050,48
2016/5/28 17:45,1065,48
2016/5/28 18:00,1080,48
2016/5/28 18:15,1095,48
2016/5/28 18:30,1110,48
2016/5/28 18:45,1125,48
2016/5/28 19:00,1140,48
2016/5/28 19:15,1155,48
2016/5/28 19:30,1170,48
2016/5/28 19:45,1185,48
2016/5/28 20:00,1200,0
2016/5/28 20:15,1215,0
2016/5/28 20:30,1230,0
2016/5/28 20:45,1245,0
2016/5/28 21:00,1260,0
2016/5/28 21:15,1275,0
2016/5/28 21:30,1290,0
2016/5/28 21:45,1305,0
2016/5/28 22:00,1320,0
2016/5/28 22:15,1335,0
2016/5/28 22:30,1350,0
2016/5/28 22:45,1365,0
2016/5/28 23:00,1380,0
2016/5/28 23:15,1395,0
2016/5/28 23:30,1410,0
2016/5/28 23:45,1425,0
2016/5/29 0:00,0,0
2016/5/29 0:15,15,0
2016/5/29 0:30,30,0
2016/5/29 0:45,45,0
2016/5/29 1:00,60,0
2016/5/29 1:15,75,0
2016/5/29 1:30,90,0
2016/5/29 1:45,105,0
2016/5/29 2:00,120,0
2016/5/29 2:15,135,0
2016/5/29 2:30,150,0
2016/5/29 2:45,165,0
2016/5/29 3:00,180,0
2016/5/29 3:15,195,0
2016/5/29 3:30,210,0
2016/5/29 3:45,225,0
2016/5/29 4:00,240,0
2016/5/29 4:15,255,0
2016/5/29 4:30,270,0
2016/5/29 4:45,285,0
2016/5/29 5:00,300,0
2016/5/29 5:15,315,0
2016/5/29 5:30,330,0
2016/5/29 5:45,345,0
2016/5/29 6:00,360,0
2016/5/29 6:15,375,0
2016/5/29 6:30,390,0
2016/5/29 6:45,405,0
2016/5/29 7:00,420,0
2016/5/29 7:15,435,0
2016/5/29 7:30,450,0
2016/5/29 7:45,465,0
2016/5/29 8:00,480,0
2016/5/29 8:15,495,0
2016/5/29 8:30,510,48
2016/5/29 8:45,525,48
2016/5/29 9:00,540,48
2016/5/29 9:15,555,48
2016/5/29 9:30,570,48
2016/5/29 9:45,585,48
2016/5/29 10:00,600,48
2016/5/29 10:15,615,48
2016/5/29 10:30,630,48
2016/5/29 10:45,645,48
2016/5/29 11:00,660,48
2016/5/29 11:15,675,48
2016/5/29 11:30,690,48
2016/5/29 11:45,705,48
2016/5/29 12:00,720,48
2016/5/29 12:15,735,48
2016/5/29 12:30,750,48
2016/5/29 12:45,765,48
2016/5/29 13:00,780,48
2016/5/29 13:15,795,48
2016/5/29 13:30,810,48
2016/5/29 13:45,825,48
2016/5/29 14:00,840,48
2016/5/29 14:15,855,48
2016/5/29 14:30,870,48
2016/5/29 14:45,885,48
2016/5/29 15:00,900,48
2016/5/29 15:15,915,48
2016/5/29 15:30,930,48
2016/5/29 15:45,945,48
2016/5/29 16:00,960,48
2016/5/29 16:15,975,48
2016/5/29 16:30,990,48
2016/5/29 16:45,1005,48
2016/5/29 17:00,1020,48
2016/5/29 17:15,1035,48
2016/5/29 17:30,1050,48
2016/5/29 17:45,1065,48
2016/5/29 18:00,1080,48
2016/5/29 18:15,1095,48
2016/5/29 18:30,1110,48
2016/5/29 18:45,1125,48
2016/5/29 19:00,1140,48
2016/5/29 19:15,1155,48
2016/5/29 19:30,1170,48
2016/5/29 19:45,1185,48
2016/5/29 20:00,1200,48
2016/5/29 20:15,1215,0
2016/5/29 20:30,1230,0
2016/5/29 20:45,1245,0
2016/5/29 21:00,1260,0
2016/5/29 21:15,1275,0
2016/5/29 21:30,1290,0
2016/5/29 21:45,1305,0
2016/5/29 22:00,1320,0
2016/5/29 22:15,1335,0
2016/5/29 22:30,1350,0
2016/5/29 22:45,1365,0
2016/5/29 23:00,1380,0
2016/5/29 23:15,1395,0
2016/5/29 23:30,1410,0
2016/5/29 23:45,1425,0
2016/5/30 0:00,0,0
2016/5/30 0:15,15,0
2016/5/30 0:30,30,0
2016/5/30 0:45,45,0
2016/5/30 1:00,60,0
2016/5/30 1:15,75,0
2016/5/30 1:30,90,0
2016/5/30 1:45,105,0
2016/5/30 2:00,120,0
2016/5/30 2:15,135,0
2016/5/30 2:30,150,0
2016/5/30 2:45,165,0
2016/5/30 3:00,180,0
2016/5/30 3:15,195,0
2016/5/30 3:30,210,0
2016/5/30 3:45,225,0
2016/5/30 4:00,240,0
2016/5/30 4:15,255,0
2016/5/30 4:30,270,0
2016/5/30 4:45,285,0
2016/5/30 5:00,300,0
2016/5/30 5:15,315,0
2016/5/30 5:30,330,0
2016/5/30 5:45,345,0
2016/5/30 6:00,360,0
2016/5/30 6:15,375,0
2016/5/30 6:30,390,0
2016/5/30 6:45,405,0
2016/5/30 7:00,420,0
2016/5/30 7:15,435,0
2016/5/30 7:30,450,0
2016/5/30 7:45,465,0
2016/5/30 8:00,480,0
2016/5/30 8:15,495,0
2016/5/30 8:30,510,48
2016/5/30 8:45,525,48
2016/5/30 9:00,540,48
2016/5/30 9:15,555,81
2016/5/30 9:30,570,81
2016/5/30 9:45,585,33
2016/5/30 10:00,600,33
2016/5/30 10:15,615,33
2016/5/30 10:30,630,33
2016/5/30 10:45,645,33
2016/5/30 11:00,660,33
2016/5/30 11:15,675,33
2016/5/30 11:30,690,33
2016/5/30 11:45,705,33
2016/5/30 12:00,720,33
2016/5/30 12:15,735,33
2016/5/30 12:30,750,33
2016/5/30 12:45,765,33
2016/5/30 13:00,780,33
2016/5/30 13:15,795,33
2016/5/30 13:30,810,33
2016/5/30 13:45,825,33
2016/5/30 14:00,840,33
2016/5/30 14:15,855,33
2016/5/30 14:30,870,33
2016/5/30 14:45,885,33
2016/5/30 15:00,900,33
2016/5/30 15:15,915,33
2016/5/30 15:30,930,33
2016/5/30 15:45,945,33
2016/5/30 16:00,960,33
2016/5/30 16:15,975,33
2016/5/30 16:30,990,33
2016/5/30 16:45,1005,33
2016/5/30 17:00,1020,33
2016/5/30 17:15,1035,33
2016/5/30 17:30,1050,33
2016/5/30 17:45,1065,33
2016/5/30 18:00,1080,33
2016/5/30 18:15,1095,33
2016/5/30 18:30,1110,33
2016/5/30 18:45,1125,33
2016/5/30 19:00,1140,33
2016/5/30 19:15,1155,33
2016/5/30 19:30,1170,33
2016/5/30 19:45,1185,33
2016/5/30 20:00,1200,0
2016/5/30 20:15,1215,0
2016/5/30 20:30,1230,0
2016/5/30 20:45,1245,0
2016/5/30 21:00,1260,0
2016/5/30 21:15,1275,0
2016/5/30 21:30,1290,0
2016/5/30 21:45,1305,0
2016/5/30 22:00,1320,0
2016/5/30 22:15,1335,0
2016/5/30 22:30,1350,0
2016/5/30 22:45,1365,0
2016/5/30 23:00,1380,0
2016/5/30 23:15,1395,0
2016/5/30 23:30,1410,0
2016/5/30 23:45,1425,0
2016/5/31 0:00,0,0
2016/5/31 0:15,15,0
2016/5/31 0:30,30,0
2016/5/31 0:45,45,0
2016/5/31 1:00,60,0
2016/5/31 1:15,75,0
2016/5/31 1:30,90,0
2016/5/31 1:45,105,0
2016/5/31 2:00,120,0
2016/5/31 2:15,135,0
2016/5/31 2:30,150,0
2016/5/31 2:45,165,0
2016/5/31 3:00,180,0
2016/5/31 3:15,195,0
2016/5/31 3:30,210,0
2016/5/31 3:45,225,0
2016/5/31 4:00,240,0
2016/5/31 4:15,255,0
2016/5/31 4:30,270,0
2016/5/31 4:45,285,0
2016/5/31 5:00,300,0
2016/5/31 5:15,315,0
2016/5/31 5:30,330,0
2016/5/31 5:45,345,0
2016/5/31 6:00,360,0
2016/5/31 6:15,375,0
2016/5/31 6:30,390,0
2016/5/31 6:45,405,0
2016/5/31 7:00,420,0
2016/5/31 7:15,435,0
2016/5/31 7:30,450,0
2016/5/31 7:45,465,0
2016/5/31 8:00,480,0
2016/5/31 8:15,495,33
2016/5/31 8:30,510,33
2016/5/31 8:45,525,33
2016/5/31 9:00,540,33
2016/5/31 9:15,555,33
2016/5/31 9:30,570,33
2016/5/31 9:45,585,33
2016/5/31 10:00,600,33
2016/5/31 10:15,615,33
2016/5/31 10:30,630,33
2016/5/31 10:45,645,33
2016/5/31 11:00,660,33
2016/5/31 11:15,675,33
2016/5/31 11:30,690,33
2016/5/31 11:45,705,33
2016/5/31 12:00,720,33
2016/5/31 12:15,735,33
2016/5/31 12:30,750,33
2016/5/31 12:45,765,33
2016/5/31 13:00,780,33
2016/5/31 13:15,795,33
2016/5/31 13:30,810,33
2016/5/31 13:45,825,33
2016/5/31 14:00,840,33
2016/5/31 14:15,855,33
2016/5/31 14:30,870,33
2016/5/31 14:45,885,33
2016/5/31 15:00,900,33
2016/5/31 15:15,915,33
2016/5/31 15:30,930,33
2016/5/31 15:45,945,33
2016/5/31 16:00,960,33
2016/5/31 16:15,975,33
2016/5/31 16:30,990,33
2016/5/31 16:45,1005,33
2016/5/31 17:00,1020,33
2016/5/31 17:15,1035,33
2016/5/31 17:30,1050,33
2016/5/31 17:45,1065,33
2016/5/31 18:00,1080,33
2016/5/31 18:15,1095,33
2016/5/31 18:30,1110,33
2016/5/31 18:45,1125,33
2016/5/31 19:00,1140,33
2016/5/31 19:15,1155,33
2016/5/31 19:30,1170,33
2016/5/31 19:45,1185,33
2016/5/31 20:00,1200,0
2016/5/31 20:15,1215,0
2016/5/31 20:30,1230,0
2016/5/31 20:45,1245,0
2016/5/31 21:00,1260,0
2016/5/31 21:15,1275,0
2016/5/31 21:30,1290,0
2016/5/31 21:45,1305,0
2016/5/31 22:00,1320,0
2016/5/31 22:15,1335,0
2016/5/31 22:30,1350,0
2016/5/31 22:45,1365,0
2016/5/31 23:00,1380,0
2016/5/31 23:15,1395,0
2016/5/31 23:30,1410,0
2016/5/31 23:45,1425,0
2016/6/1 0:00,0,0
2016/6/1 0:15,15,0
2016/6/1 0:30,30,0
2016/6/1 0:45,45,0
2016/6/1 1:00,60,0
2016/6/1 1:15,75,0
2016/6/1 1:30,90,0
2016/6/1 1:45,105,0
2016/6/1 2:00,120,0
2016/6/1 2:15,135,0
2016/6/1 2:30,150,0
2016/6/1 2:45,165,0
2016/6/1 3:00,180,0
2016/6/1 3:15,195,0
2016/6/1 3:30,210,0
2016/6/1 3:45,225,0
2016/6/1 4:00,240,0
2016/6/1 4:15,255,0
2016/6/1 4:30,270,0
2016/6/1 4:45,285,0
2016/6/1 5:00,300,0
2016/6/1 5:15,315,0
2016/6/1 5:30,330,0
2016/6/1 5:45,345,0
2016/6/1 6:00,360,0
2016/6/1 6:15,375,0
2016/6/1 6:30,390,0
2016/6/1 6:45,405,0
2016/6/1 7:00,420,0
2016/6/1 7:15,435,0
2016/6/1 7:30,450,0
2016/6/1 7:45,465,0
2016/6/1 8:00,480,0
2016/6/1 8:15,495,0
2016/6/1 8:30,510,48
2016/6/1 8:45,525,48
2016/6/1 9:00,540,48
2016/6/1 9:15,555,48
2016/6/1 9:30,570,48
2016/6/1 9:45,585,48
2016/6/1 10:00,600,48
2016/6/1 10:15,615,48
2016/6/1 10:30,630,48
2016/6/1 10:45,645,48
2016/6/1 11:00,660,48
2016/6/1 11:15,675,48
2016/6/1 11:30,690,48
2016/6/1 11:45,705,48
2016/6/1 12:00,720,48
2016/6/1 12:15,735,48
2016/6/1 12:30,750,48
2016/6/1 12:45,765,48
2016/6/1 13:00,780,48
2016/6/1 13:15,795,48
2016/6/1 13:30,810,48
2016/6/1 13:45,825,48
2016/6/1 14:00,840,48
2016/6/1 14:15,855,48
2016/6/1 14:30,870,48
2016/6/1 14:45,885,48
2016/6/1 15:00,900,48
2016/6/1 15:15,915,48
2016/6/1 15:30,930,48
2016/6/1 15:45,945,48
2016/6/1 16:00,960,48
2016/6/1 16:15,975,48
2016/6/1 16:30,990,48
2016/6/1 16:45,1005,48
2016/6/1 17:00,1020,48
2016/6/1 17:15,1035,48
2016/6/1 17:30,1050,48
2016/6/1 17:45,1065,48
2016/6/1 18:00,1080,48
2016/6/1 18:15,1095,48
2016/6/1 18:30,1110,48
2016/6/1 18:45,1125,48
2016/6/1 19:00,1140,48
2016/6/1 19:15,1155,48
2016/6/1 19:30,1170,48
2016/6/1 19:45,1185,48
2016/6/1 20:00,1200,48
2016/6/1 20:15,1215,0
2016/6/1 20:30,1230,0
2016/6/1 20:45,1245,0
2016/6/1 21:00,1260,0
2016/6/1 21:15,1275,0
2016/6/1 21:30,1290,0
2016/6/1 21:45,1305,0
2016/6/1 22:00,1320,0
2016/6/1 22:15,1335,0
2016/6/1 22:30,1350,0
2016/6/1 22:45,1365,0
2016/6/1 23:00,1380,0
2016/6/1 23:15,1395,0
2016/6/1 23:30,1410,0
2016/6/1 23:45,1425,0
2016/6/2 0:00,0,0
2016/6/2 0:15,15,0
2016/6/2 0:30,30,0
2016/6/2 0:45,45,0
2016/6/2 1:00,60,0
2016/6/2 1:15,75,0
2016/6/2 1:30,90,0
2016/6/2 1:45,105,0
2016/6/2 2:00,120,0
2016/6/2 2:15,135,0
2016/6/2 2:30,150,0
2016/6/2 2:45,165,0
2016/6/2 3:00,180,0
2016/6/2 3:15,195,0
2016/6/2 3:30,210,0
2016/6/2 3:45,225,0
2016/6/2 4:00,240,0
2016/6/2 4:15,255,0
2016/6/2 4:30,270,0
2016/6/2 4:45,285,0
2016/6/2 5:00,300,0
2016/6/2 5:15,315,0
2016/6/2 5:30,330,0
2016/6/2 5:45,345,0
2016/6/2 6:00,360,0
2016/6/2 6:15,375,0
2016/6/2 6:30,390,0
2016/6/2 6:45,405,0
2016/6/2 7:00,420,0
2016/6/2 7:15,435,0
2016/6/2 7:30,450,0
2016/6/2 7:45,465,0
2016/6/2 8:00,480,0
2016/6/2 8:15,495,0
2016/6/2 8:30,510,48
2016/6/2 8:45,525,48
2016/6/2 9:00,540,48
2016/6/2 9:15,555,48
2016/6/2 9:30,570,48
2016/6/2 9:45,585,48
2016/6/2 10:00,600,48
2016/6/2 10:15,615,48
2016/6/2 10:30,630,48
2016/6/2 10:45,645,48
2016/6/2 11:00,660,48
2016/6/2 11:15,675,48
2016/6/2 11:30,690,48
2016/6/2 11:45,705,48
2016/6/2 12:00,720,48
2016/6/2 12:15,735,48
2016/6/2 12:30,750,48
2016/6/2 12:45,765,48
2016/6/2 13:00,780,48
2016/6/2 13:15,795,48
2016/6/2 13:30,810,48
2016/6/2 13:45,825,48
2016/6/2 14:00,840,48
2016/6/2 14:15,855,48
2016/6/2 14:30,870,48
2016/6/2 14:45,885,48
2016/6/2 15:00,900,48
2016/6/2 15:15,915,48
2016/6/2 15:30,930,48
2016/6/2 15:45,945,48
2016/6/2 16:00,960,48
2016/6/2 16:15,975,48
2016/6/2 16:30,990,48
2016/6/2 16:45,1005,48
2016/6/2 17:00,1020,48
2016/6/2 17:15,1035,48
2016/6/2 17:30,1050,48
2016/6/2 17:45,1065,48
2016/6/2 18:00,1080,48
2016/6/2 18:15,1095,48
2016/6/2 18:30,1110,48
2016/6/2 18:45,1125,48
2016/6/2 19:00,1140,48
2016/6/2 19:15,1155,48
2016/6/2 19:30,1170,48
2016/6/2 19:45,1185,48
2016/6/2 20:00,1200,0
2016/6/2 20:15,1215,0
2016/6/2 20:30,1230,0
2016/6/2 20:45,1245,0
2016/6/2 21:00,1260,0
2016/6/2 21:15,1275,0
2016/6/2 21:30,1290,0
2016/6/2 21:45,1305,0
2016/6/2 22:00,1320,0
2016/6/2 22:15,1335,0
2016/6/2 22:30,1350,0
2016/6/2 22:45,1365,0
2016/6/2 23:00,1380,0
2016/6/2 23:15,1395,0
2016/6/2 23:30,1410,0
2016/6/2 23:45,1425,0
2016/6/3 0:00,0,0
2016/6/3 0:15,15,0
2016/6/3 0:30,30,0
2016/6/3 0:45,45,0
2016/6/3 1:00,60,0
2016/6/3 1:15,75,0
2016/6/3 1:30,90,0
2016/6/3 1:45,105,0
2016/6/3 2:00,120,0
2016/6/3 2:15,135,0
2016/6/3 2:30,150,0
2016/6/3 2:45,165,0
2016/6/3 3:00,180,0
2016/6/3 3:15,195,0
2016/6/3 3:30,210,0
2016/6/3 3:45,225,0
2016/6/3 4:00,240,0
2016/6/3 4:15,255,0
2016/6/3 4:30,270,0
2016/6/3 4:45,285,0
2016/6/3 5:00,300,0
2016/6/3 5:15,315,0
2016/6/3 5:30,330,0
2016/6/3 5:45,345,0
2016/6/3 6:00,360,0
2016/6/3 6:15,375,0
2016/6/3 6:30,390,0
2016/6/3 6:45,405,0
2016/6/3 7:00,420,0
2016/6/3 7:15,435,0
2016/6/3 7:30,450,0
2016/6/3 7:45,465,0
2016/6/3 8:00,480,0
2016/6/3 8:15,495,0
2016/6/3 8:30,510,48
2016/6/3 8:45,525,48
2016/6/3 9:00,540,48
2016/6/3 9:15,555,48
2016/6/3 9:30,570,48
2016/6/3 9:45,585,48
2016/6/3 10:00,600,48
2016/6/3 10:15,615,48
2016/6/3 10:30,630,48
2016/6/3 10:45,645,48
